gl	39	optimal	12.9182	12.9182	12.1489	120	0.00237358	7/7
gl	40	optimal	15.1715	15.1715	13.8676	91	0.0048825	8/8
gl	41	optimal	1.74473	1.74473	1.49193	44	0.000302458	4/4
gl	42	optimal	4.82436	4.82436	4.54781	75	0.000283292	4/4
gl	43	optimal	17.2146	17.2146	16.5108	133	0.008282	8/8
gl	44	optimal	10.7848	10.7848	10.1228	106	0.000895958	6/6
gl	45	optimal	1.94728	1.95781	1.88173	59	0.000147541	2/3
gl	46	optimal	2.11218	2.11218	1.85013	60	0.000201209	4/4
gl	47	optimal	5.67578	5.67578	5.05946	95	0.00415633	6/6
gl	48	optimal	1.79811	1.89066	1.64054	63	0.000208291	2/3
gl	49	optimal	4.15743	4.15743	4.12944	75	0.000261584	4/4
gl	50	optimal	1.67493	1.92866	1.65032	53	0.000208083	2/4
gl	51	optimal	11.4282	11.4282	10.5864	131	0.00613983	7/7
gl	52	optimal	4.24816	4.48118	3.95931	83	0.00077825	3/4
gl	53	optimal	0.360314	0.595248	0.327092	32	7.7417e-05	1/3
gl	54	optimal	11.6617	11.6617	11.1035	58	0.00276875	9/9
gl	55	optimal	3.69083	3.69083	3.61616	44	0.00244525	6/6
gl	56	optimal	1.36181	1.46143	1.15911	34	0.000139542	3/4
gl	57	optimal	1.81221	2.05789	1.70558	58	0.000404416	1/4
gl	58	optimal	7.59587	7.59587	7.07375	323	0.00715804	7/7
gl	59	optimal	4.98616	4.98616	4.77501	76	0.00414571	5/5
gl	60	optimal	8.28442	8.28442	7.62529	107	0.002952	6/6
gl	61	optimal	7.61672	7.61672	7.14791	68	0.000930959	9/9
gl	62	optimal	1.42332	1.48527	1.32381	67	0.000302167	1/3
gl	63	optimal	13.8232	13.8232	13.2195	99	0.000864625	9/9
gl	64	optimal	1.29149	1.48254	1.00538	42	0.000146084	3/5
gl	65	optimal	4.24231	4.24231	4.04421	75	0.000640708	4/4
gl	66	optimal	0.443842	0.594488	0.411399	26	0.000105375	1/3
gl	67	optimal	2.49268	2.49268	2.09505	96	0.00476642	4/4
gl	68	optimal	5.54658	5.54658	5.27913	91	0.00317658	5/5
gl	69	optimal	19.979	19.979	18.699	105	0.0012085	10/10
gl	70	optimal	11.983	11.983	11.1664	127	0.00116346	7/7
gl	71	optimal	2.30069	2.38397	2.17308	58	0.000351959	2/3
gl	72	optimal	4.36637	4.36637	3.86864	78	0.003048	4/4
gl	73	optimal	12.5744	12.5744	11.3649	136	0.00629046	9/9
